index,Source Name,local index,variant,humanbinary,GPTbinary
60,py_1700_data.csv,60,1,1,1
61,py_1700_data.csv,61,1,1,1
62,py_1700_data.csv,62,1,1,1
63,py_1700_data.csv,63,1,1,1
64,py_1700_data.csv,64,1,1,1
65,py_1700_data.csv,65,1,1,1
66,py_1700_data.csv,66,1,1,1
67,py_1700_data.csv,67,1,1,1
68,py_1700_data.csv,68,1,0,1
69,py_1700_data.csv,69,1,1,1
70,py_1700_data.csv,70,1,1,1
71,py_1700_data.csv,71,1,1,1
72,py_1700_data.csv,72,1,1,1
73,py_1700_data.csv,73,1,1,1
74,py_1700_data.csv,74,1,1,1
75,py_1700_data.csv,75,1,1,1
76,py_1700_data.csv,76,1,1,1
77,py_1700_data.csv,77,1,1,1
78,py_1700_data.csv,78,1,1,1
79,py_1700_data.csv,79,1,1,0
80,py_1700_data.csv,80,1,0,1
81,py_1700_data.csv,81,1,1,1
82,py_1700_data.csv,82,1,1,1
83,py_1700_data.csv,83,1,1,1
84,py_1700_data.csv,84,1,1,1
85,py_1700_data.csv,85,1,1,1
86,py_1700_data.csv,86,1,1,1
87,py_1700_data.csv,87,1,1,1
88,py_1700_data.csv,88,1,1,1
89,py_1700_data.csv,89,1,1,1
90,py_1700_data.csv,90,1,1,1
91,py_1700_data.csv,91,1,1,1
92,py_1700_data.csv,92,1,1,1
93,py_1700_data.csv,93,1,1,1
94,py_1700_data.csv,94,1,1,1
95,py_1700_data.csv,95,1,1,1
96,py_1700_data.csv,96,1,1,1
97,py_1700_data.csv,97,1,1,0
98,py_1700_data.csv,98,1,1,1
99,py_1700_data.csv,99,1,1,1
100,py_1700_data.csv,100,1,1,1
101,py_1700_data.csv,101,1,1,1
102,py_1700_data.csv,102,1,1,1
103,py_1700_data.csv,103,1,1,1
104,py_1700_data.csv,104,1,1,1
105,py_1700_data.csv,105,1,1,1
106,py_1700_data.csv,106,1,1,1
107,py_1700_data.csv,107,1,1,1
108,py_1700_data.csv,108,1,1,0
109,py_1700_data.csv,109,1,1,1
110,py_1700_data.csv,110,1,1,1
111,py_1700_data.csv,111,1,1,1
112,py_1700_data.csv,112,1,1,1
113,py_1700_data.csv,113,1,1,1
114,py_1700_data.csv,114,1,1,1
115,py_1700_data.csv,115,1,1,0
116,py_1700_data.csv,116,1,1,1
117,py_1700_data.csv,117,1,1,1
118,py_1700_data.csv,118,1,1,1
119,py_1700_data.csv,119,1,1,1
120,py_1700_data.csv,120,1,1,1
121,py_1700_data.csv,121,1,1,1
122,py_1700_data.csv,122,1,0,1
123,py_1700_data.csv,123,1,1,1
124,py_1700_data.csv,124,1,1,1
125,py_1700_data.csv,125,1,1,1
126,py_1700_data.csv,126,1,1,1
127,py_1700_data.csv,127,1,1,1
128,py_1700_data.csv,128,1,1,1
129,py_1700_data.csv,129,1,1,0
130,py_1700_data.csv,130,1,1,1
131,py_1700_data.csv,131,1,1,1
132,py_1700_data.csv,132,1,1,1
133,py_1700_data.csv,133,1,1,0
134,py_1700_data.csv,134,1,1,1
135,py_1700_data.csv,135,1,0,1
136,py_1700_data.csv,136,1,1,1
137,py_1700_data.csv,137,1,0,1
138,py_1700_data.csv,138,1,1,1
139,py_1700_data.csv,139,1,0,1
140,py_1700_data.csv,140,1,1,1
141,py_1700_data.csv,141,1,1,1
142,py_1700_data.csv,142,1,1,1
143,py_1700_data.csv,143,1,1,1
144,py_1700_data.csv,144,1,1,1
145,py_1700_data.csv,145,1,1,1
146,py_1700_data.csv,146,1,1,1
147,py_1700_data.csv,147,1,1,1
148,py_1700_data.csv,148,1,1,1
149,py_1700_data.csv,149,1,1,0
150,py_1700_data.csv,150,1,1,1
151,py_1700_data.csv,151,1,1,1
152,py_1700_data.csv,152,1,1,1
153,py_1700_data.csv,153,1,1,1
154,py_1700_data.csv,154,1,1,1
155,py_1700_data.csv,155,1,1,1
156,py_1700_data.csv,156,1,1,1
157,py_1700_data.csv,157,1,1,1
158,py_1700_data.csv,158,1,1,1
159,py_1700_data.csv,159,1,1,1
160,py_1700_data.csv,160,1,1,1
161,py_1700_data.csv,161,1,1,1
162,py_1700_data.csv,162,1,1,0
163,py_1700_data.csv,163,1,1,0
164,py_1700_data.csv,164,1,1,1
165,py_1700_data.csv,165,1,1,1
166,py_1700_data.csv,166,1,1,1
167,py_1700_data.csv,167,1,1,0
168,py_1700_data.csv,168,1,1,1
169,py_1700_data.csv,169,1,1,1
170,py_1700_data.csv,170,1,1,1
171,py_1700_data.csv,171,1,1,1
172,py_1700_data.csv,172,1,1,1
173,py_1700_data.csv,173,1,1,1
174,py_1700_data.csv,174,1,1,1
175,py_1700_data.csv,175,1,1,1
176,py_1700_data.csv,176,1,1,1
177,py_1700_data.csv,177,1,1,1
178,py_1700_data.csv,178,1,1,1
179,py_1700_data.csv,179,1,1,1
180,py_1700_data.csv,180,1,1,1
181,py_1700_data.csv,181,1,1,1
182,py_1700_data.csv,182,1,1,1
183,py_1700_data.csv,183,1,1,1
184,py_1700_data.csv,184,1,1,1
185,py_1700_data.csv,185,1,1,1
186,py_1700_data.csv,186,1,1,1
187,py_1700_data.csv,187,1,1,1
188,py_1700_data.csv,188,1,1,1
189,py_1700_data.csv,189,1,1,1
190,py_1700_data.csv,190,1,1,1
191,py_1700_data.csv,191,1,1,1
192,py_1700_data.csv,192,1,1,1
193,py_1700_data.csv,193,1,1,0
194,py_1700_data.csv,194,1,1,1
195,py_1700_data.csv,195,1,1,1
196,py_1700_data.csv,196,1,1,1
197,py_1700_data.csv,197,1,1,1
198,py_1700_data.csv,198,1,1,1
199,py_1700_data.csv,199,1,1,1
200,py_1700_data.csv,200,1,1,1
201,py_1700_data.csv,201,1,1,1
202,py_1700_data.csv,202,1,1,0
203,py_1700_data.csv,203,1,1,1
204,py_1700_data.csv,204,1,1,0
205,py_1700_data.csv,205,1,1,1
206,py_1700_data.csv,206,1,1,1
207,py_1700_data.csv,207,1,1,1
208,py_1700_data.csv,208,1,1,0
209,py_1700_data.csv,209,1,1,1
210,py_1700_data.csv,210,1,1,1
211,py_1700_data.csv,211,1,1,1
212,py_1700_data.csv,212,1,1,1
213,py_1700_data.csv,213,1,1,1
214,py_1700_data.csv,214,1,1,1
215,py_1700_data.csv,215,1,1,1
216,py_1700_data.csv,216,1,1,1
217,py_1700_data.csv,217,1,1,1
218,py_1700_data.csv,218,1,1,1
219,py_1700_data.csv,219,1,1,1
220,py_1700_data.csv,220,1,1,1
221,py_1700_data.csv,221,1,1,1
222,py_1700_data.csv,222,1,1,0
223,py_1700_data.csv,223,1,1,1
224,py_1700_data.csv,224,1,1,1
225,py_1700_data.csv,225,1,1,1
226,py_1700_data.csv,226,1,1,1
227,py_1700_data.csv,227,1,1,1
228,py_1700_data.csv,228,1,1,1
229,py_1700_data.csv,229,1,0,1
230,py_1700_data.csv,230,1,1,1
231,py_1700_data.csv,231,1,1,1
232,py_1700_data.csv,232,1,1,1
233,py_1700_data.csv,233,1,1,1
234,py_1700_data.csv,234,1,1,1
235,py_1700_data.csv,235,1,1,1
236,py_1700_data.csv,236,1,1,1
237,py_1700_data.csv,237,1,1,1
238,py_1700_data.csv,238,1,1,1
239,py_1700_data.csv,239,1,1,1
240,py_1700_data.csv,240,1,1,1
241,py_1700_data.csv,241,1,1,1
242,py_1700_data.csv,242,1,1,1
243,py_1700_data.csv,243,1,1,0
244,py_1700_data.csv,244,1,1,1
245,py_1700_data.csv,245,1,1,1
246,py_1700_data.csv,246,1,1,1
247,py_1700_data.csv,247,1,1,1
248,py_1700_data.csv,248,1,1,1
249,py_1700_data.csv,249,1,1,1
250,py_1700_data.csv,250,1,1,0
251,py_1700_data.csv,251,1,1,1
252,py_1700_data.csv,252,1,1,1
253,py_1700_data.csv,253,1,1,1
254,py_1700_data.csv,254,1,1,1
255,py_1700_data.csv,255,1,1,1
256,py_1700_data.csv,256,1,1,1
257,py_1700_data.csv,257,1,1,1
258,py_1700_data.csv,258,1,1,1
259,py_1700_data.csv,259,1,1,1
260,py_1700_data.csv,260,1,1,1
261,py_1700_data.csv,261,1,1,1
262,py_1700_data.csv,262,1,1,1
263,py_1700_data.csv,263,1,1,1
264,py_1700_data.csv,264,1,1,1
265,py_1700_data.csv,265,1,1,1
266,py_1700_data.csv,266,1,1,1
267,py_1700_data.csv,267,1,1,1
268,py_1700_data.csv,268,1,1,1
269,py_1700_data.csv,269,1,1,1
270,py_1700_data.csv,270,1,1,1
271,py_1700_data.csv,271,1,1,1
272,py_1700_data.csv,272,1,1,1
273,py_1700_data.csv,273,1,1,1
274,py_1700_data.csv,274,1,1,1
275,py_1700_data.csv,275,1,1,1
276,py_1700_data.csv,276,1,1,0
277,py_1700_data.csv,277,1,1,1
278,py_1700_data.csv,278,1,1,1
279,py_1700_data.csv,279,1,1,1
280,py_1700_data.csv,280,1,1,1
281,py_1700_data.csv,281,1,1,1
282,py_1700_data.csv,282,1,1,1
283,py_1700_data.csv,283,1,1,1
284,py_1700_data.csv,284,1,1,1
285,py_1700_data.csv,285,1,1,1
286,py_1700_data.csv,286,1,1,1
287,py_1700_data.csv,287,1,1,1
288,py_1700_data.csv,288,1,1,1
289,py_1700_data.csv,289,1,1,1
290,py_1700_data.csv,290,1,1,1
291,py_1700_data.csv,291,1,1,1
292,py_1700_data.csv,292,1,1,1
293,py_1700_data.csv,293,1,1,1
294,py_1700_data.csv,294,1,1,1
295,py_1700_data.csv,295,1,1,1
296,py_1700_data.csv,296,1,1,1
297,py_1700_data.csv,297,1,1,1
298,py_1700_data.csv,298,1,1,1
299,py_1700_data.csv,299,1,1,1
300,py_1700_data.csv,300,1,1,1
301,py_1700_data.csv,301,1,1,1
302,py_1700_data.csv,302,1,1,1
303,py_1700_data.csv,303,1,1,1
304,py_1700_data.csv,304,1,1,1
305,py_1700_data.csv,305,1,1,1
306,py_1700_data.csv,306,1,1,1
307,py_1700_data.csv,307,1,1,1
308,py_1700_data.csv,308,1,1,1
309,py_1700_data.csv,309,1,1,1
310,py_1700_data.csv,310,1,1,1
311,py_1700_data.csv,311,1,1,1
312,py_1700_data.csv,312,1,1,1
313,py_1700_data.csv,313,1,1,1
314,py_1700_data.csv,314,1,1,1
315,py_1700_data.csv,315,1,1,1
316,py_1700_data.csv,316,1,1,1
317,py_1700_data.csv,317,1,1,1
318,py_1700_data.csv,318,1,1,1
319,py_1700_data.csv,319,1,1,1
320,py_1700_data.csv,320,1,1,1
321,py_1700_data.csv,321,1,1,1
322,py_1700_data.csv,322,1,1,1
323,py_1700_data.csv,323,1,1,1
324,py_1700_data.csv,324,1,1,1
325,py_1700_data.csv,325,1,1,1
326,py_1700_data.csv,326,1,1,1
327,py_1700_data.csv,327,1,1,1
328,py_1700_data.csv,328,1,1,1
329,py_1700_data.csv,329,1,1,1
330,py_1700_data.csv,330,1,1,1
331,py_1700_data.csv,331,1,1,1
332,py_1700_data.csv,332,1,1,1
333,py_1700_data.csv,333,1,1,1
334,py_1700_data.csv,334,1,1,1
335,py_1700_data.csv,335,1,1,1
336,py_1700_data.csv,336,1,0,1
337,py_1700_data.csv,337,1,1,1
338,py_1700_data.csv,338,1,1,1
339,py_1700_data.csv,339,1,1,1
340,py_1700_data.csv,340,1,1,1
341,py_1700_data.csv,341,1,1,1
342,py_1700_data.csv,342,1,1,1
343,py_1700_data.csv,343,1,1,1
344,py_1700_data.csv,344,1,1,1
345,py_1700_data.csv,345,1,1,1
346,py_1700_data.csv,346,1,1,1
347,py_1700_data.csv,347,1,1,1
348,py_1700_data.csv,348,1,1,1
349,py_1700_data.csv,349,1,1,1
350,py_1700_data.csv,350,1,1,0
351,py_1700_data.csv,351,1,1,1
352,py_1700_data.csv,352,1,1,1
353,py_1700_data.csv,353,1,1,1
354,py_1700_data.csv,354,1,1,1
355,py_1700_data.csv,355,1,1,1
356,py_1700_data.csv,356,1,1,1
357,py_1700_data.csv,357,1,1,1
358,py_1700_data.csv,358,1,1,1
359,py_1700_data.csv,359,1,1,1
360,py_1700_data.csv,360,1,1,1
361,py_1700_data.csv,361,1,1,1
362,py_1700_data.csv,362,1,1,1
363,py_1700_data.csv,363,1,1,1
364,py_1700_data.csv,364,1,1,1
365,py_1700_data.csv,365,1,1,1
366,py_1700_data.csv,366,1,0,1
367,py_1700_data.csv,367,1,1,1
368,py_1700_data.csv,368,1,1,0
369,py_1700_data.csv,369,1,1,1
370,py_1700_data.csv,370,1,1,1
371,py_1700_data.csv,371,1,1,1
372,py_1700_data.csv,372,1,1,1
373,py_1700_data.csv,373,1,1,1
374,py_1700_data.csv,374,1,1,1
375,py_1700_data.csv,375,1,1,1
376,py_1700_data.csv,376,1,1,1
377,py_1700_data.csv,377,1,1,1
378,py_1700_data.csv,378,1,1,1
379,py_1700_data.csv,379,1,1,1
380,py_1700_data.csv,380,1,1,1
381,py_1700_data.csv,381,1,1,1
382,py_1700_data.csv,382,1,1,1
383,py_1700_data.csv,383,1,1,1
384,py_1700_data.csv,384,1,1,1
385,py_1700_data.csv,385,1,1,1
386,py_1700_data.csv,386,1,1,1
387,py_1700_data.csv,387,1,1,1
388,py_1700_data.csv,388,1,1,1
389,py_1700_data.csv,389,1,1,1
390,py_1700_data.csv,390,1,1,0
391,py_1700_data.csv,391,1,1,1
392,py_1700_data.csv,392,1,1,1
393,py_1700_data.csv,393,1,1,1
394,py_1700_data.csv,394,1,1,1
395,py_1700_data.csv,395,1,1,1
396,py_1700_data.csv,396,1,1,1
397,py_1700_data.csv,397,1,1,1
398,py_1700_data.csv,398,1,1,0
399,py_1700_data.csv,399,1,1,1
400,py_1700_data.csv,400,1,1,1
401,py_1700_data.csv,401,1,1,1
402,py_1700_data.csv,402,1,1,1
403,py_1700_data.csv,403,1,1,0
404,py_1700_data.csv,404,1,1,1
405,py_1700_data.csv,405,1,1,1
406,py_1700_data.csv,406,1,1,1
407,py_1700_data.csv,407,1,1,1
408,py_1700_data.csv,408,1,1,1
409,py_1700_data.csv,409,1,1,1
410,py_1700_data.csv,410,1,1,1
411,py_1700_data.csv,411,1,1,1
412,py_1700_data.csv,412,1,1,1
413,py_1700_data.csv,413,1,1,1
414,py_1700_data.csv,414,1,1,1
415,py_1700_data.csv,415,1,1,1
416,py_1700_data.csv,416,1,0,0
417,py_1700_data.csv,417,1,1,1
418,py_1700_data.csv,418,1,1,1
419,py_1700_data.csv,419,1,1,1
420,py_1700_data.csv,420,1,1,1
421,py_1700_data.csv,421,1,1,1
422,py_1700_data.csv,422,1,1,1
423,py_1700_data.csv,423,1,1,0
424,py_1700_data.csv,424,1,1,1
425,py_1700_data.csv,425,1,1,1
426,py_1700_data.csv,426,1,1,1
427,py_1700_data.csv,427,1,1,1
428,py_1700_data.csv,428,1,1,1
429,py_1700_data.csv,429,1,1,1
430,py_1700_data.csv,430,1,1,1
431,py_1700_data.csv,431,1,1,1
432,py_1700_data.csv,432,1,1,1
433,py_1700_data.csv,433,1,1,1
434,py_1700_data.csv,434,1,1,1
435,py_1700_data.csv,435,1,1,1
436,py_1700_data.csv,436,1,1,1
437,py_1700_data.csv,437,1,1,1
438,py_1700_data.csv,438,1,1,1
439,py_1700_data.csv,439,1,1,1
440,py_1700_data.csv,440,1,0,1
441,py_1700_data.csv,441,1,1,1
442,py_1700_data.csv,442,1,1,1
443,py_1700_data.csv,443,1,1,1
444,py_1700_data.csv,444,1,1,1
445,py_1700_data.csv,445,1,1,1
446,py_1700_data.csv,446,1,1,1
447,py_1700_data.csv,447,1,1,1
448,py_1700_data.csv,448,1,1,1
449,py_1700_data.csv,449,1,1,1
450,py_1700_data.csv,450,1,1,1
451,py_1700_data.csv,451,1,1,1
452,py_1700_data.csv,452,1,1,1
453,py_1700_data.csv,453,1,1,1
454,py_1700_data.csv,454,1,1,1
455,py_1700_data.csv,455,1,1,1
456,py_1700_data.csv,456,1,1,1
457,py_1700_data.csv,457,1,1,1
458,py_1700_data.csv,458,1,1,1
459,py_1700_data.csv,459,1,1,1
460,py_1700_data.csv,460,1,1,1
461,py_1700_data.csv,461,1,1,1
462,py_1700_data.csv,462,1,1,1
463,py_1700_data.csv,463,1,1,1
464,py_1700_data.csv,464,1,1,1
465,py_1700_data.csv,465,1,1,1
466,py_1700_data.csv,466,1,1,1
467,py_1700_data.csv,467,1,1,1
468,py_1700_data.csv,468,1,1,1
469,py_1700_data.csv,469,1,1,1
470,py_1700_data.csv,470,1,1,1
471,py_1700_data.csv,471,1,1,1
472,py_1700_data.csv,472,1,1,1
473,py_1700_data.csv,473,1,0,1
474,py_1700_data.csv,474,1,1,0
475,py_1700_data.csv,475,1,1,0
476,py_1700_data.csv,476,1,1,1
477,py_1700_data.csv,477,1,1,1
478,py_1700_data.csv,478,1,1,1
479,py_1700_data.csv,479,1,1,1
480,py_1700_data.csv,480,1,1,1
481,py_1700_data.csv,481,1,1,1
482,py_1700_data.csv,482,1,1,1
483,py_1700_data.csv,483,1,1,0
484,py_1700_data.csv,484,1,1,1
485,py_1700_data.csv,485,1,1,1
486,py_1700_data.csv,486,1,1,1
487,py_1700_data.csv,487,1,1,1
488,py_1700_data.csv,488,1,1,1
489,py_1700_data.csv,489,1,1,0
490,py_1700_data.csv,490,1,1,1
491,py_1700_data.csv,491,1,1,1
492,py_1700_data.csv,492,1,1,1
493,py_1700_data.csv,493,1,1,1
494,py_1700_data.csv,494,1,1,1
495,py_1700_data.csv,495,1,1,1
496,py_1700_data.csv,496,1,1,1
497,py_1700_data.csv,497,1,1,1
498,py_1700_data.csv,498,1,1,1
499,py_1700_data.csv,499,1,1,1
500,py_1700_data.csv,500,1,1,0
501,py_1700_data.csv,501,1,1,1
502,py_1700_data.csv,502,1,1,1
503,py_1700_data.csv,503,1,1,1
504,py_1700_data.csv,504,1,1,1
505,py_1700_data.csv,505,1,1,1
506,py_1700_data.csv,506,1,1,1
507,py_1700_data.csv,507,1,1,1
508,py_1700_data.csv,508,1,1,1
509,py_1700_data.csv,509,1,1,1
510,py_1700_data.csv,510,1,1,1
511,py_1700_data.csv,511,1,1,0
512,py_1700_data.csv,512,1,1,1
513,py_1700_data.csv,513,1,1,1
514,py_1700_data.csv,514,1,1,0
515,py_1700_data.csv,515,1,1,1
516,py_1700_data.csv,516,1,1,1
517,py_1700_data.csv,517,1,1,1
518,py_1700_data.csv,518,1,1,1
519,py_1700_data.csv,519,1,1,1
520,py_1700_data.csv,520,1,1,1
521,py_1700_data.csv,521,1,1,1
522,py_1700_data.csv,522,1,1,1
523,py_1700_data.csv,523,1,1,0
524,py_1700_data.csv,524,1,1,1
525,py_1700_data.csv,525,1,1,1
526,py_1700_data.csv,526,1,1,1
527,py_1700_data.csv,527,1,1,1
528,py_1700_data.csv,528,1,1,1
529,py_1700_data.csv,529,1,1,1
530,py_1700_data.csv,530,1,1,1
531,py_1700_data.csv,531,1,1,1
532,py_1700_data.csv,532,1,1,1
533,py_1700_data.csv,533,1,1,1
534,py_1700_data.csv,534,1,1,1
535,py_1700_data.csv,535,1,1,1
536,py_1700_data.csv,536,1,1,1
537,py_1700_data.csv,537,1,1,0
538,py_1700_data.csv,538,1,1,1
539,py_1700_data.csv,539,1,1,1
540,py_1700_data.csv,540,1,1,0
541,py_1700_data.csv,541,1,1,1
542,py_1700_data.csv,542,1,1,1
543,py_1700_data.csv,543,1,1,1
544,py_1700_data.csv,544,1,1,1
545,py_1700_data.csv,545,1,1,1
546,py_1700_data.csv,546,1,1,1
547,py_1700_data.csv,547,1,0,1
548,py_1700_data.csv,548,1,1,1
549,py_1700_data.csv,549,1,1,1
550,py_1700_data.csv,550,1,1,1
551,py_1700_data.csv,551,1,1,1
552,py_1700_data.csv,552,1,1,1
553,py_1700_data.csv,553,1,1,1
554,py_1700_data.csv,554,1,1,1
555,py_1700_data.csv,555,1,1,1
556,py_1700_data.csv,556,1,1,1
557,py_1700_data.csv,557,1,1,1
558,py_1700_data.csv,558,1,1,1
559,py_1700_data.csv,559,1,1,1
560,py_1700_data.csv,560,1,1,1
561,py_1700_data.csv,561,1,1,1
562,py_1700_data.csv,562,1,1,1
563,py_1700_data.csv,563,1,1,1
564,py_1700_data.csv,564,1,1,1
565,py_1700_data.csv,565,1,1,1
566,py_1700_data.csv,566,1,1,1
567,py_1700_data.csv,567,1,1,1
568,py_1700_data.csv,568,1,1,1
569,py_1700_data.csv,569,1,1,1
570,py_1700_data.csv,570,1,1,1
571,py_1700_data.csv,571,1,1,1
572,py_1700_data.csv,572,1,1,0
573,py_1700_data.csv,573,1,1,1
574,py_1700_data.csv,574,1,1,1
575,py_1700_data.csv,575,1,1,1
576,py_1700_data.csv,576,1,1,1
577,py_1700_data.csv,577,1,1,1
578,py_1700_data.csv,578,1,1,1
579,py_1700_data.csv,579,1,1,1
580,py_1700_data.csv,580,1,1,1
581,py_1700_data.csv,581,1,1,1
582,py_1700_data.csv,582,1,1,1
583,py_1700_data.csv,583,1,1,1
584,py_1700_data.csv,584,1,1,0
585,py_1700_data.csv,585,1,1,1
586,py_1700_data.csv,586,1,1,1
587,py_1700_data.csv,587,1,1,1
588,py_1700_data.csv,588,1,1,1
589,py_1700_data.csv,589,1,1,1
590,py_1700_data.csv,590,1,1,1
591,py_1700_data.csv,591,1,1,1
592,py_1700_data.csv,592,1,1,1
593,py_1700_data.csv,593,1,1,1
594,py_1700_data.csv,594,1,1,1
595,py_1700_data.csv,595,1,1,1
596,py_1700_data.csv,596,1,1,1
597,py_1700_data.csv,597,1,1,1
598,py_1700_data.csv,598,1,1,1
599,py_1700_data.csv,599,1,1,1
600,py_1700_data.csv,600,1,1,1
601,py_1700_data.csv,601,1,1,1
602,py_1700_data.csv,602,1,1,1
603,py_1700_data.csv,603,1,1,1
604,py_1700_data.csv,604,1,1,1
605,py_1700_data.csv,605,1,1,1
606,py_1700_data.csv,606,1,1,1
607,py_1700_data.csv,607,1,1,1
608,py_1700_data.csv,608,1,1,1
609,py_1700_data.csv,609,1,1,1
610,py_1700_data.csv,610,1,0,1
611,py_1700_data.csv,611,1,1,1
612,py_1700_data.csv,612,1,1,1
613,py_1700_data.csv,613,1,1,1
614,py_1700_data.csv,614,1,1,1
615,py_1700_data.csv,615,1,1,1
616,py_1700_data.csv,616,1,1,1
617,py_1700_data.csv,617,1,0,1
618,py_1700_data.csv,618,1,1,1
619,py_1700_data.csv,619,1,1,1
620,py_1700_data.csv,620,1,1,1
621,py_1700_data.csv,621,1,1,0
622,py_1700_data.csv,622,1,1,0
623,py_1700_data.csv,623,1,1,1
624,py_1700_data.csv,624,1,1,1
625,py_1700_data.csv,625,1,1,1
626,py_1700_data.csv,626,1,1,1
627,py_1700_data.csv,627,1,1,1
628,py_1700_data.csv,628,1,1,1
629,py_1700_data.csv,629,1,1,1
630,py_1700_data.csv,630,1,1,1
631,py_1700_data.csv,631,1,1,1
632,py_1700_data.csv,632,1,1,1
633,py_1700_data.csv,633,1,1,0
634,py_1700_data.csv,634,1,1,1
635,py_1700_data.csv,635,1,1,1
636,py_1700_data.csv,636,1,1,1
637,py_1700_data.csv,637,1,1,1
638,py_1700_data.csv,638,1,1,1
639,py_1700_data.csv,639,1,0,1
640,py_1700_data.csv,640,1,1,1
641,py_1700_data.csv,641,1,1,1
642,py_1700_data.csv,642,1,1,1
643,py_1700_data.csv,643,1,1,1
644,py_1700_data.csv,644,1,1,1
645,py_1700_data.csv,645,1,1,1
646,py_1700_data.csv,646,1,1,1
647,py_1700_data.csv,647,1,1,1
648,py_1700_data.csv,648,1,1,1
649,py_1700_data.csv,649,1,1,1
650,py_1700_data.csv,650,1,1,1
651,py_1700_data.csv,651,1,1,1
652,py_1700_data.csv,652,1,1,1
653,py_1700_data.csv,653,1,1,1
654,py_1700_data.csv,654,1,1,1
655,py_1700_data.csv,655,1,1,1
656,py_1700_data.csv,656,1,1,1
657,py_1700_data.csv,657,1,1,1
658,py_1700_data.csv,658,1,1,1
659,py_1700_data.csv,659,1,1,1
660,py_1700_data.csv,660,1,1,1
661,py_1700_data.csv,661,1,1,1
662,py_1700_data.csv,662,1,1,1
663,py_1700_data.csv,663,1,1,1
664,py_1700_data.csv,664,1,1,1
665,py_1700_data.csv,665,1,1,1
666,py_1700_data.csv,666,1,1,1
667,py_1700_data.csv,667,1,1,1
668,py_1700_data.csv,668,1,1,1
669,py_1700_data.csv,669,1,1,1
670,py_1700_data.csv,670,1,1,1
671,py_1700_data.csv,671,1,1,1
672,py_1700_data.csv,672,1,1,1
673,py_1700_data.csv,673,1,1,1
674,py_1700_data.csv,674,1,1,1
675,py_1700_data.csv,675,1,1,1
676,py_1700_data.csv,676,1,1,1
677,py_1700_data.csv,677,1,1,0
678,py_1700_data.csv,678,1,1,1
679,py_1700_data.csv,679,1,1,1
680,py_1700_data.csv,680,1,1,1
681,py_1700_data.csv,681,1,1,1
682,py_1700_data.csv,682,1,1,1
683,py_1700_data.csv,683,1,1,1
684,py_1700_data.csv,684,1,1,1
685,py_1700_data.csv,685,1,1,1
686,py_1700_data.csv,686,1,1,1
687,py_1700_data.csv,687,1,1,1
688,py_1700_data.csv,688,1,1,1
689,py_1700_data.csv,689,1,1,1
690,py_1700_data.csv,690,1,1,1
691,py_1700_data.csv,691,1,1,1
692,py_1700_data.csv,692,1,1,1
693,py_1700_data.csv,693,1,1,1
694,py_1700_data.csv,694,1,1,1
695,py_1700_data.csv,695,1,1,1
696,py_1700_data.csv,696,1,1,1
697,py_1700_data.csv,697,1,1,1
